,lat,lng,day,minute,hour,decibelMean,n_agg
590,40.6332561588021,-73.94762832142914,3,38.0,16,73.01530016904907,1
591,40.63345584090858,-73.94677544950875,6,21.0,2,67.72116013597474,1
592,40.63401348892658,-73.94766837365361,3,36.0,21,65.1310177678199,1
593,40.63826013825893,-73.94820691093238,1,50.0,16,62.54642389409323,1
594,40.63836063727796,-73.9483845234606,4,7.0,17,76.65340950736162,1
595,40.638179127164776,-73.94757189794811,6,2.0,21,60.075532473688384,1
596,40.638487816316854,-73.90398545144387,6,30.0,23,70.4623736177769,1
597,40.63879733167344,-73.93807958970534,5,0.0,11,52.74586035493625,1
598,40.650832448192546,-73.94931558526487,1,15.0,22,68.10087651918873,1
599,40.650902562812576,-73.94758849411639,3,0.0,16,73.93747886520936,1
600,40.65098122697384,-73.94674242481025,3,52.0,15,64.37026183949031,1
601,40.651053625662485,-73.946757596055,0,10.0,18,68.06647383861457,2
602,40.6547062665347,-73.9466989607312,1,46.0,17,62.936375958362206,2
603,40.654699742148736,-73.94689141979005,6,42.0,18,61.40019950447879,1
604,40.654601282026114,-73.94597939590248,1,13.0,17,49.829010541192076,6
605,40.656046578698465,-73.94510602585406,6,15.0,19,62.84395324133386,1
606,40.68145241027777,-73.99549669641435,2,26.0,13,71.97760987014034,1
607,40.68222417235411,-73.99353070671202,4,5.0,13,81.90090686183888,1
608,40.68949908953224,-73.6184881535113,0,3.0,21,60.23293533378767,1
609,40.712199253068036,-73.84444649338148,2,34.0,22,47.195605404811886,1
610,40.716271391176356,-73.84039660922609,4,50.0,18,59.78917272134674,1
611,40.717459903136564,-73.84403326555513,4,6.0,21,53.692031902019956,1
612,40.729214953399506,-74.00325681286486,3,11.0,2,46.212544932017046,4
